PR_Number,PR_Title,Comment,Sentiment,Score
1663,"docs: fix grammar in ""Where is the data stored?"" section","
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1664)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.5024617314338684
1663,"docs: fix grammar in ""Where is the data stored?"" section",thx,positive,0.4340766668319702
1661,Fix openai model not showing,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2205eb316bf29160456e0f58ab211af0d46df61e4e%22%7D%2C%22id%22%3A%22Qmdr1EZTjqqEczEccYMj2V3Pgdk4qKpJVxDL7udAqDQXNk%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1661%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47541168332099915
1661,Fix openai model not showing,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1662)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.500784158706665
1661,Fix openai model not showing,thx,positive,0.4340766668319702
1659,fix: ai preset of screenpipe cloud not working in onboarding,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1660)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.5029910802841187
1659,fix: ai preset of screenpipe cloud not working in onboarding,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%225a69f7aa4135207a976cb09210080ac59529e375%22%7D%2C%22id%22%3A%22QmaQUVG1o7X25VYXA3b3ukmMpySWxmCxB6LZgcQ6xcTH3T%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1659%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4748101830482483
1659,fix: ai preset of screenpipe cloud not working in onboarding,thx,positive,0.4340766668319702
1655,"cargo {fmt, clippy, udeps}","@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%223a1dc4957c3094299fa1541d8966347577dae38f%22%7D%2C%22id%22%3A%22QmQU6Au9hCpbRq4H3uK2bkMHr26im7U9ySW3r9PW75KtTH%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1655%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.4821247458457947
1655,"cargo {fmt, clippy, udeps}","
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1656)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.49963387846946716
1655,"cargo {fmt, clippy, udeps}","hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",positive,0.9217491149902344
1655,"cargo {fmt, clippy, udeps}",please share some comments about PR,positive,0.47446632385253906
1655,"cargo {fmt, clippy, udeps}","@m13v earlier the following commands were not able to run due to some configuration errors
I fixed that and now we are able to run 
`cargo clippy`
`cargo fmt`
`cargo udeps` and many more",negative,0.6498847007751465
1655,"cargo {fmt, clippy, udeps}",not a priority rn and too long to read,neutral,0.6162641048431396
1653,feat: download ffmpeg,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%221493c8d2d6395087b966d38f2c1a6209f0cf880e%22%7D%2C%22id%22%3A%22QmNbqpwpwrb3ZQHCS8fe9rt21SriWBuvFPCbnaeQGgLaq1%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1653%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47103384137153625
1653,feat: download ffmpeg,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1654)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.49998044967651367
1653,feat: download ffmpeg,Testing this on macos @louis030195 ,positive,0.41404491662979126
1651,fix: app_name window_name fetch from frame instead of ocr_text,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%228313bf24acd8acba80cd1bba4005cb000a9c5fb4%22%7D%2C%22id%22%3A%22QmbfzWscC5AjqM6CdR6KfVZsCdJ2SbSi1TLP5ypFQBkG3V%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1651%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47370827198028564
1651,fix: app_name window_name fetch from frame instead of ocr_text,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1652)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.49662140011787415
1651,fix: app_name window_name fetch from frame instead of ocr_text,"/tip $30 @divanshu-go 

amazing ",positive,0.7857009172439575
1651,fix: app_name window_name fetch from frame instead of ocr_text,"🎉🎈 @divanshu-go has been awarded **$30**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8ndk75q000ek103k6a6cg7g)
- [Give feedback](https://console.algora.io/claims/cm8ndk75q000ek103k6a6cg7g)",positive,0.6249507665634155
1647,feat: bring mcp server to lime-light,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%220b2c71054032a9ca4cd003838fb4b0ae58d8991d%22%7D%2C%22id%22%3A%22QmScTxRoWaqGPFuBK2PF4Mb1Pxyyq4uHtxHENZ8p54d3Ds%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1647%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47749143838882446
1647,feat: bring mcp server to lime-light,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1648)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.5068714618682861
1647,feat: bring mcp server to lime-light,"this is cool

what if user does not have `uv`, `python` etc.

does it work on all OSes?

also is screenpipe MCP actually useful and used? (most important 1️⃣)



",positive,0.41951262950897217
1647,feat: bring mcp server to lime-light,"@louis030195 
1. Screenpipe's MCP server works and is very usable as the supported clients I added are always eager to first query the
to the MCP server and then start writing their responses

2. I tested it on Windows atm   

you can test on mac 
it surely works",positive,0.47090110182762146
1647,feat: bring mcp server to lime-light,@louis030195 Both Python and `uv` needs to installed on the system,positive,0.5530567169189453
1647,feat: bring mcp server to lime-light,"@louis030195 done 
added info about prerequisites

![image](https://github.com/user-attachments/assets/9c2ba2e8-5987-4ba1-a4e4-58d5cd5c70d6)


",negative,0.440009742975235
1647,feat: bring mcp server to lime-light,"/tip $50 @divanshu-go 

nice!",positive,0.9616663455963135
1647,feat: bring mcp server to lime-light,"🎉🎈 @divanshu-go has been awarded **$50**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8orfb9o0004l203s52uhhuz)
- [Give feedback](https://console.algora.io/claims/cm8orfb9o0004l203s52uhhuz)",positive,0.6680290699005127
1647,feat: bring mcp server to lime-light,"@divanshu-go any idea how to use screenpipe context in cursor chat? that would be great i think cursor support mcp

also prob the prompting / function call need to be improved (fails query sometimes, should probably retry different param when it fials or idk)",positive,0.5652180314064026
1645,Add ai preset to pipes,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1646)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.49725204706192017
1645,Add ai preset to pipes,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%225ce92720ac44a817e8ae513eab6fe7d10c24460f%22%7D%2C%22id%22%3A%22QmdPuYDhnEQuBEx6UoBZzYen8xmYPfuPMhgV6vfd74uJ1T%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1645%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47187188267707825
1645,Add ai preset to pipes,"great work 🚀

can you solve conflict plz?",positive,0.8026367425918579
1645,Add ai preset to pipes,"<img width=""493"" alt=""image"" src=""https://github.com/user-attachments/assets/18daa415-dbb8-4636-949f-910f1e315d00"" />

also we should still indicate the user he can links his note using the @[[note]] syntax like had before",positive,0.4030413329601288
1645,Add ai preset to pipes,"@louis030195 

done.",positive,0.5110811591148376
1645,Add ai preset to pipes,"great work


/tip $100 @shaik-zeeshan ",positive,0.963359534740448
1645,Add ai preset to pipes,"🎉🎈 @shaik-zeeshan has been awarded **$100**! 🎈🎊

- [Share on socials](https://console.algora.io/awards/cm8ngosah000gjx032et22hiw)
- [Give feedback](https://console.algora.io/claims/cm8ngosah000gjx032et22hiw)",positive,0.711143970489502
1643,[linux] bundle tesseract and ffmpeg,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%220de69a054313c6be7c8657aea783ff142ff5486b%22%7D%2C%22id%22%3A%22QmW4s43wxBZpjeYaGUUybtPeANjNNVhjvzcYmTeyE3sgyD%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1643%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.482644259929657
1643,[linux] bundle tesseract and ffmpeg,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",positive,0.9217491149902344
1643,[linux] bundle tesseract and ffmpeg,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1644)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.49603530764579773
1643,[linux] bundle tesseract and ffmpeg,@louis030195 are there any further changes required on this PR ?,negative,0.3816540241241455
1641,fix: ship with ffmpeg,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2228f29ec4b21ccdcd710eb106fb926a9d12d554ff%22%7D%2C%22id%22%3A%22Qmad5TS1WypzU3iQXjH2zV5vDyfHf1EfT5Gw8737y6CKrb%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1641%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.47701123356819153
1641,fix: ship with ffmpeg,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1642)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.4962801933288574
1641,fix: ship with ffmpeg,"used as resource, according to this

https://github.com/mediar-ai/screenpipe/blob/c43219fe44913e06b3e51040b7f8adfb4c796778/screenpipe-core/src/ffmpeg.rs#L83

@louis030195 

& at windows ffmpeg is already being shipped",positive,0.47871607542037964
1641,fix: ship with ffmpeg,"@louis030195 

https://master.dl.sourceforge.net/project/avbuild/macOS/ffmpeg-7.0-macOS-default.tar.xz?viasf=1

the default macos version of ffmpeg causing this broken pipe error

![image](https://github.com/user-attachments/assets/8271b925-f701-44b6-860c-167e21988510)

i think we should ship ffmpeg same as the sidecar does",negative,0.6996408104896545
1641,fix: ship with ffmpeg,"that version of ffmpeg doesn't supports `-preset` args 

```bash
 bin  ffmpeg -i input.mp4 -vcodec libx264 -preset fast output.mp4
ffmpeg version 786d4af-avbuild Copyright (c) 2000-2024 the FFmpeg developers
  built with Apple clang version 16.0.0 (clang-1600.0.26.3)
  configuration: --extra-version=avbuild --disable-doc --disable-debug --enable-shared --enable-runtime-cpudetect --disable-vulkan --enable-libxml2 --disable-libxcb --disable-xlib --disable-postproc --enable-cross-compile --arch=a
rm64 --target-os=darwin --install_name_dir='@rpath' --cc=clang --enable-pic --extra-cflags='-I=/usr/include/libxml2 -arch arm64 -mmacosx-version-min=11.0' --extra-ldflags='-arch arm64 -mmacosx-version-min=11.0 -Wl,-dead_strip -Wl,
-rpath,@loader_path -Wl,-rpath,@executable_path/../Frameworks -Wl,-rpath,@loader_path/Libraries -Wl,-rpath,@loader_path/../lib'
  libavutil      59.  8.100 / 59.  8.100
  libavcodec     61.  3.100 / 61.  3.100
  libavformat    61.  1.100 / 61.  1.100
  libavdevice    61.  1.100 / 61.  1.100
  libavfilter    10.  1.100 / 10.  1.100
  libswscale      8.  1.100 /  8.  1.100
  libswresample   5.  1.100 /  5.  1.100
Unrecognized option 'preset'.
```
",negative,0.6869725584983826
1641,fix: ship with ffmpeg,"@tribhuwan-kumar 

https://github.com/nathanbabcock/ffmpeg-sidecar/blob/main/src/download.rs#L31

I tested the https://www.osxexperts.net/ffmpeg7arm.zip
 // Mac M1
 
 it has support for -preset
 
 https://www.osxexperts.net/
 
 
 //Intel Macs
 
 --> ffmpeg ==> https://www.osxexperts.net/ffmpeg71intel.zip
 --> ffprobe ==> https://www.osxexperts.net/ffprobe71intel.zip
 
 
 // Silicon Macs
 
 --> ffmpeg ==> https://www.osxexperts.net/ffmpeg71arm.zip
--> ffprobe ==> https://www.osxexperts.net/ffprobe71arm.zip
 
 ",positive,0.5045751929283142
1641,fix: ship with ffmpeg,"@louis030195 here is the PR for Linux #1643 
",positive,0.5106173157691956
1641,fix: ship with ffmpeg,"yes, i did same as the ffmpeg-sidecar does",positive,0.3977866768836975
1641,fix: ship with ffmpeg,can someone test on blank macos vm the app build and make sure screenpipe works and use this ffmpeg ,positive,0.4104715585708618
1641,fix: ship with ffmpeg,"> screenpipe works and use this ffmpeg 

ffmpeg is same as the sidecar's ffmpeg, just need to ensure about ffprobe",negative,0.37746378779411316
1641,fix: ship with ffmpeg,"> can someone test on blank macos vm the app build and make sure screenpipe works and use this ffmpeg

still

won't merge until i have screen recording on a blank vm which shows it works ",positive,0.4057745933532715
1641,fix: ship with ffmpeg,"> > can someone test on blank macos vm the app build and make sure screenpipe works and use this ffmpeg
> 
> still
> 
> won't merge until i have screen recording on a blank vm which shows it works

@kumarvivek1752 

could you test it on mac vm? 
make sure you don't have any ffmpeg installed from prior",neutral,0.3643834590911865
1641,fix: ship with ffmpeg,"
> @kumarvivek1752 
> 
> could you test it on mac vm? 
> make sure you don't have any ffmpeg installed from prior


sure..
",neutral,0.4696985185146332
1641,fix: ship with ffmpeg,"also i'd appreciate merging this today / tomorrow before hackathon 

happy to provide tips/bounties for any help ",positive,0.7278143763542175
1641,fix: ship with ffmpeg,"> also i'd appreciate merging this today / tomorrow before hackathon
> 
> happy to provide tips/bounties for any help

i've tested a build on my machine, lets see what @kumarvivek1752 says!",positive,0.8449070453643799
1641,fix: ship with ffmpeg,"@tribhuwan-kumar @louis030195 
I tested your pr on mac `15.3.2` and it worked as expected 
behaviour I observed :
- If the ffmpeg binary is not downloaded on external bin then it will download and copy to screenpipe environment.
- If it is present, then it will copy to screenpipe environment.

screencast of my testing:

https://github.com/user-attachments/assets/d300dcc7-7b11-4038-9c4f-57b2dce58a0c

after building `ffmpeg` and screen recording is working but the app keeps spaming me to add permission, although I allowed it. but this issue is not related to this pr. I'll create a separate issue for this

",negative,0.387737512588501
1641,fix: ship with ffmpeg,"@kumarvivek1752 

did you check the ffprobe? is there any error `--debug` related to it??",negative,0.6210814118385315
1641,fix: ship with ffmpeg,"@tribhuwan-kumar 
yes found no issues 

added to all `ffprobe command` in `screenpipe-server/src/video_utils.rs` 
```
  let output = Command::new(&ffprobe_path)
        .args([
            ""-v"",
            ""quiet"",
            ""-print_format"",
            ""json"",
            ""-select_streams"",
            ""v:0"", // Select first video stream
            ""-show_entries"",
            ""stream=r_frame_rate"", // Only request frame rate information
            ""--debug"",
            video_path,
        ])
        .output()
        .await?;
```

logs:
```
2025-03-28T10:48:02.676474Z  INFO screenpipe_audio::transcription::handle_new_transcript: device External Microphone (input) received transcription Some("" But it's not the police who can't do it."")
2025-03-28T10:48:02.677446Z  INFO screenpipe_audio::transcription::transcription_result: Detected speaker: Speaker { id: 1, name: """", metadata: """" }
2025-03-28T10:48:02.677500Z  INFO screenpipe_audio::transcription::transcription_result: device External Microphone (input) inserting audio chunk: ""/Users/vivek/.screenpipe/data/External Microphone (input)_2025-03-28_05-17-44.mp4""
2025-03-28T10:48:07.536422Z  INFO screenpipe_server::video: Finishing FFmpeg process for monitor 2 after 30 frames
2025-03-28T10:48:11.202558Z  INFO screenpipe_server::video: Starting new video chunk: /Users/vivek/.screenpipe/data/monitor_2_2025-03-28_05-18-11.mp4 for monitor 2
2025-03-28T10:48:11.202620Z  INFO screenpipe_server::video: Starting FFmpeg process for file: /Users/vivek/.screenpipe/data/monitor_2_2025-03-28_05-18-11.mp4
2025-03-28T10:48:11.216057Z  INFO screenpipe_server::video: New FFmpeg process started for file: /Users/vivek/.screenpipe/data/monitor_2_2025-03-28_05-18-11.mp4 (monitor 2)
2025-03-28T10:48:11.216595Z  INFO screenpipe_server::video: Video stats for monitor 2: processed 31 frames in 1 chunks over 761s (0.04 avg fps)
2025-03-28T10:48:18.722171Z  INFO screenpipe_server::resource_monitor: Runtime: 1122s, Memory: 14% (2.24 GB / 16.00 GB), Virtual: 395.49 GB, CPU: 196%
2025-03-28T10:48:20.454319Z  INFO screenpipe_audio::transcription::handle_new_transcript: device External Microphone (input) received transcription Some("" -"")
2025-03-28T10:48:20.454470Z  INFO screenpipe_audio::audio_manager::manager: Received audio from device: ""External Microphone""
2025-03-28T10:48:20.455277Z  INFO screenpipe_audio::transcription::transcription_result: Detected speaker: Speaker { id: 2, name: """", metadata: """" }
2025-03-28T10:48:20.455303Z  INFO screenpipe_audio::transcription::transcription_result: device External Microphone (input) inserting audio chunk: ""/Users/vivek/.screenpipe/data/External Microphone (input)_2025-03-28_05-17-44.mp4""
2025-03-28T10:48:20.564394Z  INFO screenpipe_audio::speaker::prepare_segments: device: External Microphone (input), speech ratio: 0, min_speech_ratio: 0.05, audio_frames: 512042, speech_frames: 0
2025-03-28T10:48:20.564788Z  INFO screenpipe_audio::audio_manager::manager: Received audio from device: ""Display 2""
2025-03-28T10:48:20.674063Z  INFO screenpipe_audio::speaker::prepare_segments: device: Display 2 (output), speech ratio: 0, min_speech_ratio: 0.05, audio_frames: 511956, speech_frames: 0
2025-03-28T10:48:28.117773Z  INFO screenpipe_audio::audio_manager::device_monitor: Device Display 2 (output) disconnected
2025-03-28T10:48:28.117833Z  INFO screenpipe_audio::device::device_manager: Stopping device: Display 2 (output)
2025-03-28T10:48:29.935000Z  INFO screenpipe_server::video: Queue stats for monitor 2: processed 35 frames in 780.2s (0.04 fps), queue sizes: video=0/30, ocr=0/30
2025-03-28T10:48:30.398609Z  INFO screenpipe_audio::device::device_manager: starting recording for device: Display 2 (output)
2025-03-28T10:48:30.506744Z  INFO screenpipe_audio::core::run_record_and_transcribe: starting continuous recording for Display 2 (output) (30s segments)


```",neutral,0.3629644215106964
1641,fix: ship with ffmpeg,cc: @louis030195 ,positive,0.5268963575363159
1641,fix: ship with ffmpeg,"the test was supposed to be:
- get a build somehow of this PR (app)
- new vm raw with the .dmg
- install .dmg
- run app
- it uses the ffmpeg packaged in the files (and is not installing through ffmpeg sidecar)
- recording into mp4 works 
- endpoint and stuff that uses ffmpeg work (use cmd shift f to search ffmpeg)",positive,0.3696245849132538
1641,fix: ship with ffmpeg,"> the test was supposed to be:
> - get a build somehow of this PR (app)
> - new vm raw with the .dmg
> - install .dmg
> - run app
> - it uses the ffmpeg packaged in the files (and is not installing through ffmpeg sidecar)
> - recording into mp4 works 
> - endpoint and stuff that uses ffmpeg work (use cmd shift f to search ffmpeg)


I'm testing it myself!!

",positive,0.39023321866989136
1641,fix: ship with ffmpeg,"@louis030195 

https://drive.google.com/drive/folders/1aSuiD34ImC6xbfz2J1J7NIB0hZW_kPZP?usp=sharing

this drive folder includes the .dmg build and a demonstration video 
& i properly ensure that it uses the packaged ffmpeg from the .dmg build.",positive,0.5597267150878906
1641,fix: ship with ffmpeg,"> > the test was supposed to be:
> > 
> > * get a build somehow of this PR (app)
> > * new vm raw with the .dmg
> > * install .dmg
> > * run app
> > * it uses the ffmpeg packaged in the files (and is not installing through ffmpeg sidecar)
> > * recording into mp4 works
> > * endpoint and stuff that uses ffmpeg work (use cmd shift f to search ffmpeg)

just doing this now myself:

~~- [ ] get a build somehow of this PR (app)~~
@tribhuwan-kumar somehow the screenpipe desktop app I'm downloading from your google drive complains that the application is corrupt when I try to move it to /Applications. I've changed networks, rebooted and tried todwnoading I different environments (vm) ... I guess I'll try to build it myself.


- [ ] new vm raw with the .dmg
- [ ] install .dmg
- [ ] run app
- [ ] it uses the ffmpeg packaged in the files (and is not installing through ffmpeg sidecar)
- [ ] recording into mp4 works
- [ ] endpoint and stuff that uses ffmpeg work (use cmd shift f to search ffmpeg)",positive,0.41984042525291443
1641,fix: ship with ffmpeg,"> somehow the screenpipe desktop app I'm downloading from your google drive complains that the application is corrupt

I think the apple requires some license. that's why that dmg complaints about being corrupt. try building yourself it'll not take too much time",negative,0.7818724513053894
1641,fix: ship with ffmpeg,"> @louis030195
> 
> https://drive.google.com/drive/folders/1aSuiD34ImC6xbfz2J1J7NIB0hZW_kPZP?usp=sharing
> 
> this drive folder includes the .dmg build and a demonstration video & i properly ensure that it uses the packaged ffmpeg from the .dmg build.

is that a clean, fresh VM?",positive,0.5370039939880371
1641,fix: ship with ffmpeg,"> > @louis030195
> > 
> > https://drive.google.com/drive/folders/1aSuiD34ImC6xbfz2J1J7NIB0hZW_kPZP?usp=sharing
> > 
> > this drive folder includes the .dmg build and a demonstration video & i properly ensure that it uses the packaged ffmpeg from the .dmg build.
> 
> is that a clean, fresh VM?

no,

but there is no ffmpeg installed in that machine ",positive,0.45933353900909424
1641,fix: ship with ffmpeg,"screenpipe throws an error in the logs as it still seems to try to fetch ffmpeg, but 

I can confirm that the fresh vm without ffmpeg does indeed capture video. I'll upload a video in a moment. 

[https://youtu.be/7W-tN1FX06k](Youtube)
",negative,0.5032715201377869
1641,fix: ship with ffmpeg,"> screenpipe throws an error in the logs as it still seems to try to fetch ffmpeg


what's the error?? can you share log?",negative,0.6866966485977173
1641,fix: ship with ffmpeg,"Of course! both logs are attached, but `screenpipe.2025-03-30.log` is the one you're looking for. 

[screenpipe-app.2025-03-30.log](https://github.com/user-attachments/files/19528038/screenpipe-app.2025-03-30.log)
[screenpipe.2025-03-30.log](https://github.com/user-attachments/files/19528039/screenpipe.2025-03-30.log)

Also, an important note...  went back into the vm and did a ""which ffmpeg"" again, still nothing on PATH.. but figured I should maybe double check to see if there is a binary in `~/.local/bin/` like I've seen previously.

indeed there is an ffmpeg (that's been downloaded?) there...

It should be be bundled into the screenpipe binary as of this pr, right? 

Do you also have a standalone ffmpeg binary in `~/.local/bin/` as well?


",positive,0.3453296720981598
1641,fix: ship with ffmpeg,"> Also, an important note... went back into the vm and did a ""which ffmpeg, but figured I should maybe double check to see if if there was a binary in `~/.local/bin/`and indeed there is an ffmpeg (that's been downloaded?) there....

the ffmpeg you're seeing in `~/.local/bin` is downloaded by ffmpeg sidecar, which isn't supposed to do.
please ensure you've correctly build by merging this pr

```bash
git remote add upstream git@github.com:mediar-ai/screenpipe.git             #assuming you've ssh setup
git fetch upstream
git fetch upstream pull/1641/head:test-1641                                 #fetch this pr
git checkout test-1641                                                      #checkout the pr branch
git merge upstream/main                                                     #merge it with latest screenpipe
```

the other way you can ensure is your local branch should include the change of this pr

@lessuselesss ",negative,0.4725390076637268
1636,setup tests for Tauri app,"[vc]: #YxnFGWKRPHRWib4tZpH55xLT9REs/zmHZzDl44NYNKk=:eyJpc01vbm9yZXBvIjp0cnVlLCJ0eXBlIjoiZ2l0aHViIiwicHJvamVjdHMiOlt7Im5hbWUiOiJzY3JlZW5waXBlIiwibGl2ZUZlZWRiYWNrIjp7InJlc29sdmVkIjowLCJ1bnJlc29sdmVkIjowLCJ0b3RhbCI6MCwibGluayI6InNjcmVlbnBpcGUtZ2l0LXVpLXRlc3RzLWxvdWlzMDMwMTk1cy1wcm9qZWN0cy52ZXJjZWwuYXBwIn0sImluc3BlY3RvclVybCI6Imh0dHBzOi8vdmVyY2VsLmNvbS9sb3VpczAzMDE5NXMtcHJvamVjdHMvc2NyZWVucGlwZS81anBrZHNablQxM01rdTk5S3ljaENTSmRxQzN4IiwicHJldmlld1VybCI6InNjcmVlbnBpcGUtZ2l0LXVpLXRlc3RzLWxvdWlzMDMwMTk1cy1wcm9qZWN0cy52ZXJjZWwuYXBwIiwibmV4dENvbW1pdFN0YXR1cyI6IkRFUExPWUVEIn1dfQ==
**The latest updates on your projects**. Learn more about [Vercel for Git ↗︎](https://vercel.link/github-learn-more)

| Name | Status | Preview | Comments | Updated (UTC) |
| :--- | :----- | :------ | :------- | :------ |
| **screenpipe** | ✅ Ready ([Inspect](https://vercel.com/louis030195s-projects/screenpipe/5jpkdsZnT13Mku99KychCSJdqC3x)) | [Visit Preview](https://screenpipe-git-ui-tests-louis030195s-projects.vercel.app) | 💬 [**Add feedback**](https://vercel.live/open-feedback/screenpipe-git-ui-tests-louis030195s-projects.vercel.app?via=pr-comment-feedback-link) | Mar 17, 2025 11:26pm |

",positive,0.46132758259773254
1634,feat: make disconnected devices list live duration of program,"@EzraEllette is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22864f099db8dab7676a8a3be3577da6ac084ca56a%22%7D%2C%22id%22%3A%22QmeoSPhYV6JcwfNoCjBVosofXTezCySMfrMutRUSvpd285%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1634%2C%22repo%22%3A%22screenpipe%22%7D).

",positive,0.48722153902053833
1634,feat: make disconnected devices list live duration of program,"
## 🧪 testing bounty created!

a testing bounty has been created for this PR: [view testing issue](https://github.com/mediar-ai/screenpipe/issues/1635)

testers will be awarded $20 each for providing quality test reports. please check the issue for testing requirements.
",positive,0.495303213596344
1634,feat: make disconnected devices list live duration of program,i'd prefer having a way to reproduce first ,positive,0.4514608085155487
1634,feat: make disconnected devices list live duration of program,"reproduce by putting the computer to sleep. wait like 5 minutes or so then open the computer again

this didn't fix the issue",neutral,0.38075464963912964
